,Date,Open,High,Low,Close,Adj Close,Volume,User,Tweet,Current Ratio ,Long-term Debt / Capital ,Debt/Equity Ratio ,Gross Margin ,Operating Margin ,EBIT Margin ,Pre-Tax Proﬁt Margin ,Net Profit Margin ,Asset Turnover ,Inventory Turnover Ratio ,Receiveable Turnover ,Days Sales In Receivables ,ROE - Return On Equity ,Return On Tangible Equity ,ROA - Return On Assets ,ROI - Return On Investment ,Book Value Per Share ,Operating Cash Flow Per Share ,Free Cash Flow Per Share ,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Earnings Yield,FCF Yield,Buyback Yield / Dilution,Total Shareholder Return,Market Capitalization
51,07/02/20,244.3,245.6,237.12,241.73,241.73,86250500,WallStCynic,"Ah, yes, the rhythm of the Tesla Seasons...We will soon be exiting the Leaked Car Deliveries Season , to re-enter the We Save Humanity Season. Adjust your portfolio accordingly. $TSLA https://t.co/yBw29MJXPD",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
52,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,sspencer_smb,If you put your college tuition money in Tesla last year you can start your own college now. $TSLA,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
53,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,vincent13031925,"Tesla Market Cap Surpassed $250B As Institutional's Big Money Dives In

$TSLA #TESLA 
https://t.co/UmYepBHT38",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
54,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,elerianm,"This move up in #Tesla stock -- up 42.9% in the last five trading session -- is absolutely remarkable.

#stocks #markets #tsla #trading #investing #investors @Tesla https://t.co/kojqFOvYNc",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
55,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,freshjiva,"Reminder: 1/3 of $TSLA total debt is now basically vaporware. Tesla will therefore be in a NET CASH position (cash &amp; equiv &gt; total ‘effective’ debt) when we see the 10Q later this month, driven by &gt;$1 billion free cash flow. This is starting to look like a fortress balance sheet. https://t.co/EPR5eogqyu",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
56,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,vincent13031925,"Tesla Full Self-Driving Test Reveals How Close Feature-Complete FSD Is To Being Released 

Great vid from ⁦@DirtyTesla⁩ 
$TSLA #Tesla #FSD  https://t.co/3uijSZQtPg",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
57,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,Lebeaucarnews,"Stat of the Day: TSLA market cap rises to $246 Billion, making Tesla more valuable than Toyota ($206 Billion) and $GM ($36 Billion) combined.",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
58,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,kimpaquette,$TSLA up on reports of successful capital raise in the form of red satin short shorts. 😂 #tesla #shortburnofthecentury https://t.co/UEsteOsC7X,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
59,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,Investingcom,"*TESLA SHARES TOP $1,300 FOR THE FIRST TIME IN HISTORY, LAST UP 9%

$TSLA https://t.co/tfaJEIfmwT",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
60,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,GerberKawasaki,I think Tesla is rallying because it sold out of short shorts. Don’t see any shorts for sale at ford! $tsla @elonmusk $F,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
61,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,GerberKawasaki,Tesla up $92 to $1300 How is your day going so far? Amazon is up $100. Who would think. Global pandemic. No biggie for stocks. $tsla $amzn,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
62,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,vincent13031925,"Tesla $TSLA Price Target Raised To $1,500 By JMP Securities, Analyst Sees $100B Revenue By 2025

https://t.co/tzBSKY0LiY",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
63,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,Stocktwits,"Tesla launches 'S3XY' short shorts, breaks its website

$TSLA △ 6% pre-market
https://t.co/HugqF52fVA",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
64,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,TeslaPodcast,"Tesla releases short shorts, $TSLA stonk up $69 in premarket. Simulation confirmed. @elonmusk https://t.co/jzFGKmsXwn",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
65,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,vincent13031925,"About time for Tesla to announce the upcoming Q2 earning day. Can’t wait for the S&amp;P500 inclusion!!

Are u guys ready?

🔥 🔥🔥🔥🔥🔥 🔥
🔥🔥🩳 🩳 🩳🔥🔥
🔥 🔥🔥🔥🔥🔥 🔥

$TSLA",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
66,07/06/20,255.34,275.56,253.21,274.32,274.32,102849500,TeslaPodcast,"Some additional thoughts on the release of Tesla Short Shorts $TSLA

https://t.co/aavSsvlgZA",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
67,07/07/20,281,285.9,267.34,277.97,277.97,107448500,vincent13031925,Tesla $TSLA Market Cap is now larger than 97% of the S&amp;P500 stocks.,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
68,07/07/20,281,285.9,267.34,277.97,277.97,107448500,Teslaconomics,"My personal broker called me today to explain his team follows my account movements and that my $TSLA investment has been a complete outlier in performance. 📈 

He mentioned you have no idea how many million dollar accounts and have been wiped out for $TSLAQ shorts. 📉

#Tesla",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
69,07/07/20,281,285.9,267.34,277.97,277.97,107448500,stevenmarkryan,"https://t.co/uCoFO2pjR9 - Cathie Wood Predicts Tesla Stock Breakout 🚀📈 (reaction video)

NEW

$TSLA @CathieDWood @ARKInvest https://t.co/3BpvxpNFA8",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
70,07/07/20,281,285.9,267.34,277.97,277.97,107448500,GerberKawasaki,BTW wireless iPhone charging in the new Tesla model Y. Apple can’t make a changing mat but somehow Tesla has one in the  car! @tim_cook $aapl $tsla,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
71,07/07/20,281,285.9,267.34,277.97,277.97,107448500,GerberKawasaki,Adam Jonas at MS just put out a note justifying buying Tesla at $1400 as it’s similar to Apple but valued for the whole ecosystem. The $10 price target is now $740. With $2000 bull target. $tsla $aapl,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
72,07/07/20,281,285.9,267.34,277.97,277.97,107448500,GerberKawasaki,Tesla up 40% in the past 5 trading days. Had to take a few chips off. I know. Sorry. Had too. Just a little. $tsla,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
73,07/07/20,281,285.9,267.34,277.97,277.97,107448500,ray4tesla,"As TSLA is inching closer to 2X the share price of 767.29, the last capital raise offering PT, it may be smart to do it again, say 4B offering (2B in Jan). Tesla needs sufficient capital for Terafactory project &amp; another Asian factory. What’s your take on this potential raise? https://t.co/DnEUTmrfp0",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
74,07/07/20,281,285.9,267.34,277.97,277.97,107448500,vincent13031925,"Tesla $TSLA Bull Case Raised To $2,070 By Morgan Stanley, Likely Q2 GAAP Profit

https://t.co/5QwzziSuOz",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
75,07/07/20,281,285.9,267.34,277.97,277.97,107448500,TeslaNY,“Tesla isn’t simply riding a wave of popularity that favors electric vehicles: it’s the company which created that wave.” 🏣🌊 https://t.co/TcNIPeS8lY $TSLA #Tesla #EV @elonmusk,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
76,07/07/20,281,285.9,267.34,277.97,277.97,107448500,FredericLambert,The most important part of my last @ElectrekCo article. $TSLA investors are having a good time right now but they need to appreciate that it came at a cost to Tesla employees this quarter. https://t.co/sDNSk1MV3y https://t.co/IWdEdWzO3K,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
77,07/07/20,281,285.9,267.34,277.97,277.97,107448500,vincent13031925,"Tesla Next Big Merch Could Be The TESLAQUILA 🥃🥃🥃after Short Shorts 🔥🩳🔥

Cheers 🥃🥃🥃 to @elonmusk all $TSLA 🐮🐮🐮 https://t.co/Zyk3QclFLk",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
78,07/07/20,281,285.9,267.34,277.97,277.97,107448500,shortshorterhmm,@elonmusk Can we get a flap added to the @Tesla short shorts? Working on some prototypes. $TSLA https://t.co/fv9pzqjzPT,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
79,07/08/20,281,283.45,262.27,273.18,273.18,81556500,txgirlstrong,"I’m so happy I got into Tesla/Elon 
The $TSLA community rocks!!! 
And I feel super smart now. Finally putting my Twitter to good use 😂",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
80,07/08/20,281,283.45,262.27,273.18,273.18,81556500,realwillmeade,"Tesla reports earnings sometime between 7/22 and 7/27
If u buy the $TSLA 7/31 $1000/$900 put spreads for $8 and Tesla trades to $900 after earnings you would make 1000% https://t.co/TFFTyKQBt6",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
81,07/08/20,281,283.45,262.27,273.18,273.18,81556500,Teslarati,"Tesla (TSLA) gets $1,300 price target from Goldman Sachs bear https://t.co/f4PSZ3ICKJ",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
82,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Some Wallst Analysts seriously don’t know how to evaluate $TSLA since Day 1. 

It’s ok to make the 1st mistake, but now they r hoping to wait for the next FUD about Tesla is going out of biz for the 2nd buying chance? Have fun seating on the sideline &amp; watch the show 🍿 https://t.co/RrTF1ceZzp",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
83,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Tesla Giga Shanghai 🇨🇳 Model 3 Production Surpassed 4,000 Per Week With Two Shifts

$TSLA #Tesla #China  https://t.co/i8BANYj8g3",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
84,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredible achievement from the @teslacn team!! Congrats @elonmusk &amp; well done 💪🏻💪🏻❤️❤️

$TSLA #Tesla #China 
By @EvaFoxU 
https://t.co/HaYDoRM1hd",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
85,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Tesla Semi Poised For Success in California As New CARB Law Aims For Zero Emissions Starting 2024

$TSLA #Tesla #Semi
https://t.co/dAoTpBrd2g",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
86,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Tesla Stock $TSLA Price Target Raised To $1,300 By Goldman Sachs

https://t.co/yUFbXz8Re4",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
87,07/08/20,281,283.45,262.27,273.18,273.18,81556500,ICannot_Enough,"When Tesla joins the S&amp;P 500:

➡️ Every S&amp;P index fund *must purchase Tesla shares* proportionate to their market cap as a weighted % of all S&amp;P companies combined

➡️ Many funds that track their performance against the S&amp;P also will

➡️ Today, $TSLA would rank #15 (out of 500) https://t.co/EEOEgzaO5E",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
88,07/08/20,281,283.45,262.27,273.18,273.18,81556500,davidtayar5,"*TESLA HOLDS 23% MARKET SHARE IN CHINA EV SECTOR IN JUNE | BBG

$TSLA https://t.co/GCvKNcL4dP",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
89,07/08/20,281,283.45,262.27,273.18,273.18,81556500,vincent13031925,"Tesla Becomes Rising Star Among Tech-Savvy Professionals In South Korea 

$TSLA  https://t.co/bXz7ftYP5U",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
90,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,davidtayar5,"Tesla Shorts to Amass First-Ever $20 Billion Bet Against a Stock | BBG

😳😳😳

$TSLA https://t.co/8XzcKxfpwe",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
91,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,ICannot_Enough,"5.7M people follow @Tesla on Twitter
36.7M people follow @elonmusk
Here’s how auto brands apart from $TSLA are doing https://t.co/dkPSdzlZAz",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
92,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,TESLAcharts,There were 14 $TSLA cars registered in Norway on July 7. All 14 were registered to Tesla Norway.,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
93,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,vincent13031925,"Tesla FUD On The Rise As Q2 2020 Earnings Call Date Looms Closer

$TSLA https://t.co/MeTiO1uCh6",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
94,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,ElectrekCo,Tesla (TSLA): Elon Musk says 'very close' to level 5 autonomy complete https://t.co/nVrbEFVEZY by @fredericlambert,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
95,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,Teslarati,"Tesla Q2 2020 earnings call with Elon Musk set for July 22 $TSLA 
https://t.co/WYyThaaeyx",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
96,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,vincent13031925,"Tesla Close To Level 5 Autonomy &amp; Will Do Original Design/Engineering In China, Says @ElonMusk At 2020 WAIC

$TSLA #Tesla 
https://t.co/T4k7NgKJHo",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
97,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,vincent13031925,"Tesla ( $TSLA ) Announces Date For Q2 2020 Earnings Call

July 22, 2020

https://t.co/XTaR7FjNKy",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
98,07/09/20,279.4,281.71,270.26,278.86,278.86,58588000,28delayslater,"July 22! Can’t wait. $TSLA

Tesla Announces Date for Second Quarter 2020 Financial Results and Webcast | Tesla, Inc. https://t.co/GmCAUxrUDq",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
99,07/10/20,279.2,309.78,275.2,308.93,308.93,116688000,vincent13031925,"Tesla Has Filed A Patent: 'Stator For An Electric Motor'

By @EvaFoxU 
$TSLA  https://t.co/opbQsKm5tJ",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
100,07/10/20,279.2,309.78,275.2,308.93,308.93,116688000,realwillmeade,These closed at $45 turning every $276 into $4500 in 24 hours $TSLA #Tesla calls https://t.co/KBdVwCo8UT,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
101,07/10/20,279.2,309.78,275.2,308.93,308.93,116688000,ElectrekCo,Tesla (TSLA) announces official battery day and shareholder meeting https://t.co/DKVVnOn0PS by @fredericlambert,1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
102,07/10/20,279.2,309.78,275.2,308.93,308.93,116688000,SusanLiTV,"A sign of the times?

#ElonMusk passed #WarrenBuffett as the world's 7th richest person 💸worth $70.5bln

#Tesla founder #wealth ⬆️$6.1 billion #Friday after $tsla surged🆙11%

#Musk also richer than #technology titans #Oracle Larry #Ellison &amp; #Google Sergey Brin

 #Bloomberg https://t.co/30P7P31aOU",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
103,07/10/20,279.2,309.78,275.2,308.93,308.93,116688000,vincent13031925,"Tesla Battery Day Official Announcement, Will Be in Fremont Factory Sept 22

$TSLA #Tesla
https://t.co/ZQVrm7yK9U",1.2499,0.4938,1.3184,20.9907,5.4175,5.4175,2.4851,1.723,0.1583,1.1869,4.0646,22.1422,1.2029,1.2627,0.3383,0.609,11.5312,0.9485,0.44,205690,543.93,7.79,20.31,0.05%,0.20%,-4.86%,-4.86%,"2,00,166"
